date,game,platform,revenue_usd,dau,downloads
2026-04-02,블루 아카이브,iOS,78922.00,141873.0,
2026-04-02,스타 세이비어,AOS,91306.00,59162.0,
2026-04-02,스타 세이비어,iOS,116041.00,,
2026-04-02,스텔라소라,AOS,8903.00,9872.0,
2026-04-02,스텔라소라,iOS,6199.00,24551.0,
2026-04-02,승리의여신: 니케,AOS,220221.00,272525.0,
2026-04-02,승리의여신: 니케,iOS,200688.00,252823.0,
2026-04-02,카오스 제로 나이트메어,AOS,16732.00,61787.0,
2026-04-02,카오스 제로 나이트메어,iOS,11311.00,42297.0,
2026-04-03,듀엣 나이트 어비스,AOS,1403.00,27155.0,
2026-04-03,듀엣 나이트 어비스,iOS,1753.00,46169.0,
2026-04-03,명일방주: 엔드필드,AOS,190015.00,97370.0,
2026-04-03,명일방주: 엔드필드,iOS,168533.00,116402.0,
2026-04-03,블루 아카이브,AOS,63327.00,219208.0,
2026-04-03,블루 아카이브,iOS,46008.00,137293.0,
2026-04-03,스타 세이비어,AOS,93738.00,66357.0,
2026-04-03,스타 세이비어,iOS,84198.00,,
2026-04-03,스텔라소라,AOS,8675.00,9931.0,
2026-04-03,스텔라소라,iOS,4510.00,24646.0,
2026-04-03,승리의여신: 니케,AOS,231916.00,270940.0,
2026-04-03,승리의여신: 니케,iOS,181944.00,247675.0,
2026-04-03,카오스 제로 나이트메어,AOS,17071.00,60514.0,
2026-04-03,카오스 제로 나이트메어,iOS,10510.00,39604.0,
2026-04-04,듀엣 나이트 어비스,AOS,1392.00,28116.0,
2026-04-04,듀엣 나이트 어비스,iOS,1880.00,59821.0,
2026-04-04,명일방주: 엔드필드,AOS,163952.00,103782.0,
2026-04-04,명일방주: 엔드필드,iOS,141881.00,151871.0,
2026-04-04,블루 아카이브,AOS,62541.00,221565.0,
2026-04-04,블루 아카이브,iOS,31770.00,151053.0,
2026-04-04,스타 세이비어,AOS,82716.00,65801.0,
2026-04-04,스타 세이비어,iOS,52923.00,,
2026-04-04,스텔라소라,AOS,8310.00,9785.0,
2026-04-04,스텔라소라,iOS,4439.00,21617.0,
2026-04-04,승리의여신: 니케,AOS,215465.00,265013.0,
2026-04-04,승리의여신: 니케,iOS,159020.00,245063.0,
2026-04-04,카오스 제로 나이트메어,AOS,16412.00,59292.0,
2026-04-04,카오스 제로 나이트메어,iOS,9256.00,38955.0,
2026-04-05,듀엣 나이트 어비스,AOS,4299.00,27491.0,
2026-04-05,듀엣 나이트 어비스,iOS,2849.00,54932.0,
2026-04-05,명일방주: 엔드필드,AOS,119797.00,98517.0,
2026-04-05,명일방주: 엔드필드,iOS,115832.00,150549.0,
2026-04-05,블루 아카이브,AOS,56814.00,213334.0,
2026-04-05,블루 아카이브,iOS,26142.00,147084.0,
2026-04-05,스타 세이비어,AOS,74998.00,59557.0,
2026-04-05,스타 세이비어,iOS,36550.00,,
2026-04-05,스텔라소라,AOS,7154.00,9441.0,
2026-04-05,스텔라소라,iOS,3695.00,22644.0,
2026-04-05,승리의여신: 니케,AOS,192238.00,266965.0,
2026-04-05,승리의여신: 니케,iOS,142706.00,248490.0,
2026-04-05,카오스 제로 나이트메어,AOS,15933.00,57159.0,
2026-04-05,카오스 제로 나이트메어,iOS,9889.00,37880.0,
2026-04-06,듀엣 나이트 어비스,AOS,4005.00,26825.0,
2026-04-06,듀엣 나이트 어비스,iOS,4115.00,44984.0,
2026-04-06,명일방주: 엔드필드,AOS,89394.00,84073.0,
2026-04-06,명일방주: 엔드필드,iOS,91676.00,117349.0,
2026-04-06,블루 아카이브,AOS,45658.00,205850.0,
2026-04-06,블루 아카이브,iOS,23754.00,133367.0,
2026-04-06,스타 세이비어,AOS,64336.00,51739.0,
2026-04-06,스타 세이비어,iOS,29329.00,,
2026-04-06,스텔라소라,AOS,5332.00,9626.0,
2026-04-06,스텔라소라,iOS,4221.00,24014.0,
2026-04-06,승리의여신: 니케,AOS,195673.00,255774.0,
2026-04-06,승리의여신: 니케,iOS,144316.00,236851.0,
2026-04-06,카오스 제로 나이트메어,AOS,22810.00,55032.0,
2026-04-06,카오스 제로 나이트메어,iOS,11121.00,35997.0,
2026-04-07,듀엣 나이트 어비스,AOS,5765.00,26736.0,
2026-04-07,듀엣 나이트 어비스,iOS,14256.00,49477.0,
2026-04-07,명일방주: 엔드필드,AOS,77909.00,79364.0,
2026-04-07,명일방주: 엔드필드,iOS,91797.00,105449.0,
2026-04-07,블루 아카이브,AOS,43762.00,204484.0,
2026-04-07,블루 아카이브,iOS,30369.00,126631.0,
2026-04-07,스타 세이비어,AOS,41449.00,47710.0,
2026-04-07,스타 세이비어,iOS,27530.00,,
2026-04-07,스텔라소라,AOS,4315.00,8864.0,
2026-04-07,스텔라소라,iOS,3753.00,26313.0,
2026-04-07,승리의여신: 니케,AOS,216927.00,250862.0,
2026-04-07,승리의여신: 니케,iOS,166891.00,229246.0,
2026-04-07,카오스 제로 나이트메어,AOS,53754.00,56478.0,
2026-04-07,카오스 제로 나이트메어,iOS,20666.00,36310.0,
2026-04-08,듀엣 나이트 어비스,AOS,7276.00,26905.0,
2026-04-08,듀엣 나이트 어비스,iOS,10832.00,52551.0,
2026-04-08,명일방주: 엔드필드,AOS,75513.00,81454.0,
2026-04-08,명일방주: 엔드필드,iOS,87748.00,104521.0,
2026-04-08,블루 아카이브,AOS,43549.00,202378.0,
2026-04-08,블루 아카이브,iOS,27700.00,124400.0,
2026-04-08,스타 세이비어,AOS,44921.00,51928.0,
2026-04-08,스타 세이비어,iOS,23294.00,,
2026-04-08,스텔라소라,AOS,4473.00,9324.0,
2026-04-08,스텔라소라,iOS,2243.00,25294.0,
2026-04-08,승리의여신: 니케,AOS,217287.00,252097.0,
2026-04-08,승리의여신: 니케,iOS,248830.00,237548.0,
2026-04-08,카오스 제로 나이트메어,AOS,63807.00,59095.0,
2026-04-08,카오스 제로 나이트메어,iOS,99375.00,37858.0,
2026-04-09,듀엣 나이트 어비스,AOS,7544.00,27037.0,
2026-04-09,듀엣 나이트 어비스,iOS,5353.00,51022.0,
2026-04-09,명일방주: 엔드필드,AOS,73801.00,77188.0,
2026-04-09,명일방주: 엔드필드,iOS,69600.00,98732.0,
2026-04-09,블루 아카이브,AOS,44499.00,208232.0,
2026-04-09,블루 아카이브,iOS,19159.00,127865.0,
2026-04-09,스타 세이비어,AOS,34196.00,50022.0,
2026-04-09,스타 세이비어,iOS,21752.00,,
2026-04-09,스텔라소라,AOS,4026.00,9597.0,
2026-04-09,스텔라소라,iOS,1638.00,24496.0,
2026-04-09,승리의여신: 니케,AOS,229253.00,256844.0,
2026-04-09,승리의여신: 니케,iOS,277027.00,236549.0,
2026-04-09,카오스 제로 나이트메어,AOS,70020.00,60881.0,
2026-04-09,카오스 제로 나이트메어,iOS,89858.00,38763.0,
2026-04-10,듀엣 나이트 어비스,AOS,9202.00,27753.0,
2026-04-10,듀엣 나이트 어비스,iOS,5533.00,50344.0,
2026-04-10,명일방주: 엔드필드,AOS,72371.00,91512.0,
2026-04-10,명일방주: 엔드필드,iOS,76497.00,110775.0,
2026-04-10,블루 아카이브,AOS,43198.00,204617.0,
2026-04-10,블루 아카이브,iOS,19916.00,127653.0,
2026-04-10,스타 세이비어,AOS,34290.00,55909.0,
2026-04-10,스타 세이비어,iOS,21964.00,,
2026-04-10,스텔라소라,AOS,4157.00,9289.0,
2026-04-10,스텔라소라,iOS,1605.00,21224.0,
2026-04-10,승리의여신: 니케,AOS,245010.00,270975.0,
2026-04-10,승리의여신: 니케,iOS,218412.00,246242.0,
2026-04-10,카오스 제로 나이트메어,AOS,77074.00,60703.0,
2026-04-10,카오스 제로 나이트메어,iOS,51681.00,37810.0,
2026-04-11,듀엣 나이트 어비스,AOS,6982.00,27510.0,
2026-04-11,듀엣 나이트 어비스,iOS,4568.00,55703.0,
2026-04-11,명일방주: 엔드필드,AOS,75700.00,99031.0,
2026-04-11,명일방주: 엔드필드,iOS,91797.00,152352.0,
2026-04-11,블루 아카이브,AOS,42603.00,204684.0,
2026-04-11,블루 아카이브,iOS,18050.00,138575.0,
2026-04-11,스타 세이비어,AOS,31098.00,59827.0,
2026-04-11,스타 세이비어,iOS,20464.00,,
2026-04-11,스텔라소라,AOS,3003.00,9395.0,
2026-04-11,스텔라소라,iOS,1662.00,21848.0,
2026-04-11,승리의여신: 니케,AOS,237120.00,267397.0,
2026-04-11,승리의여신: 니케,iOS,141334.00,243861.0,
2026-04-11,카오스 제로 나이트메어,AOS,77401.00,61395.0,
2026-04-11,카오스 제로 나이트메어,iOS,32906.00,38164.0,
2026-04-12,듀엣 나이트 어비스,AOS,3763.00,26139.0,
2026-04-12,듀엣 나이트 어비스,iOS,3812.00,50429.0,
2026-04-12,명일방주: 엔드필드,AOS,63278.00,100684.0,
2026-04-12,명일방주: 엔드필드,iOS,93104.00,157732.0,
2026-04-12,블루 아카이브,AOS,30946.00,207066.0,
2026-04-12,블루 아카이브,iOS,17381.00,142367.0,
2026-04-12,스타 세이비어,AOS,25829.00,60346.0,
2026-04-12,스타 세이비어,iOS,18717.00,,
2026-04-12,스텔라소라,AOS,1975.00,9479.0,
2026-04-12,스텔라소라,iOS,1740.00,23452.0,
2026-04-12,승리의여신: 니케,AOS,175465.00,266543.0,
2026-04-12,승리의여신: 니케,iOS,110944.00,248572.0,
2026-04-12,카오스 제로 나이트메어,AOS,68119.00,58492.0,
2026-04-12,카오스 제로 나이트메어,iOS,24812.00,36617.0,
2026-04-13,듀엣 나이트 어비스,AOS,2621.00,25447.0,
2026-04-13,듀엣 나이트 어비스,iOS,2960.00,40940.0,
2026-04-13,명일방주: 엔드필드,AOS,59259.00,84556.0,
2026-04-13,명일방주: 엔드필드,iOS,96156.00,125683.0,
2026-04-13,블루 아카이브,AOS,25019.00,199621.0,
2026-04-13,블루 아카이브,iOS,16299.00,128083.0,
2026-04-13,스타 세이비어,AOS,20926.00,52992.0,
2026-04-13,스타 세이비어,iOS,14999.00,,
2026-04-13,스텔라소라,AOS,1931.00,10161.0,
2026-04-13,스텔라소라,iOS,1426.00,22787.0,
2026-04-13,승리의여신: 니케,AOS,131743.00,257418.0,
2026-04-13,승리의여신: 니케,iOS,95417.00,236656.0,
2026-04-13,카오스 제로 나이트메어,AOS,35496.00,57351.0,
2026-04-13,카오스 제로 나이트메어,iOS,17263.00,36068.0,
2026-04-14,듀엣 나이트 어비스,AOS,2728.00,25724.0,
2026-04-14,듀엣 나이트 어비스,iOS,2878.00,45156.0,
2026-04-14,명일방주: 엔드필드,AOS,71657.00,82455.0,
2026-04-14,명일방주: 엔드필드,iOS,91540.00,109966.0,
2026-04-14,블루 아카이브,AOS,27107.00,209287.0,
2026-04-14,블루 아카이브,iOS,22251.00,126101.0,
2026-04-14,스타 세이비어,AOS,24705.00,52675.0,
2026-04-14,스타 세이비어,iOS,14596.00,,
2026-04-14,스텔라소라,AOS,5115.00,10501.0,
2026-04-14,스텔라소라,iOS,1823.00,24506.0,
2026-04-14,승리의여신: 니케,AOS,125707.00,247020.0,
2026-04-14,승리의여신: 니케,iOS,105110.00,218536.0,
2026-04-14,카오스 제로 나이트메어,AOS,27411.00,55721.0,
2026-04-14,카오스 제로 나이트메어,iOS,15378.00,35618.0,
2026-04-15,듀엣 나이트 어비스,AOS,2961.00,25650.0,
2026-04-15,듀엣 나이트 어비스,iOS,2688.00,44345.0,
2026-04-15,명일방주: 엔드필드,AOS,197675.00,81935.0,
2026-04-15,명일방주: 엔드필드,iOS,95689.00,106816.0,
2026-04-15,블루 아카이브,AOS,29298.00,219935.0,
2026-04-15,블루 아카이브,iOS,28280.00,133000.0,
2026-04-15,스타 세이비어,AOS,29452.00,54091.0,
2026-04-15,스타 세이비어,iOS,15960.00,,
2026-04-15,스텔라소라,AOS,13848.00,10404.0,
2026-04-15,스텔라소라,iOS,2947.00,23611.0,
2026-04-15,승리의여신: 니케,AOS,115655.00,242676.0,
2026-04-15,승리의여신: 니케,iOS,109941.00,217481.0,
2026-04-15,카오스 제로 나이트메어,AOS,25143.00,56382.0,
2026-04-15,카오스 제로 나이트메어,iOS,13795.00,36475.0,
2026-04-16,듀엣 나이트 어비스,AOS,2352.00,25526.0,
2026-04-16,듀엣 나이트 어비스,iOS,2035.00,43266.0,
2026-04-16,명일방주: 엔드필드,AOS,388419.00,99922.0,
2026-04-16,명일방주: 엔드필드,iOS,81656.00,102033.0,
2026-04-16,블루 아카이브,AOS,26052.00,209675.0,
2026-04-16,블루 아카이브,iOS,26592.00,127632.0,
2026-04-16,스타 세이비어,AOS,30411.00,54103.0,
2026-04-16,스타 세이비어,iOS,24589.00,,
2026-04-16,스텔라소라,AOS,21747.00,10955.0,
2026-04-16,스텔라소라,iOS,6120.00,25811.0,
2026-04-16,승리의여신: 니케,AOS,117929.00,255406.0,
2026-04-16,승리의여신: 니케,iOS,90319.00,227427.0,
2026-04-16,카오스 제로 나이트메어,AOS,22434.00,56893.0,
2026-04-16,카오스 제로 나이트메어,iOS,13251.00,36856.0,
2026-04-17,듀엣 나이트 어비스,AOS,1279.00,25812.0,
2026-04-17,듀엣 나이트 어비스,iOS,1664.00,40654.0,
2026-04-17,명일방주: 엔드필드,AOS,475076.00,125944.0,
2026-04-17,명일방주: 엔드필드,iOS,269563.00,139690.0,
2026-04-17,블루 아카이브,AOS,23788.00,196021.0,
2026-04-17,블루 아카이브,iOS,21643.00,120244.0,
2026-04-17,스타 세이비어,AOS,32196.00,58681.0,
2026-04-17,스타 세이비어,iOS,34330.00,,
2026-04-17,스텔라소라,AOS,24507.00,11489.0,
2026-04-17,스텔라소라,iOS,10547.00,26768.0,
2026-04-17,승리의여신: 니케,AOS,126171.00,248878.0,
2026-04-17,승리의여신: 니케,iOS,96106.00,219850.0,
2026-04-17,카오스 제로 나이트메어,AOS,24075.00,58224.0,
2026-04-17,카오스 제로 나이트메어,iOS,15317.00,37941.0,
2026-04-18,듀엣 나이트 어비스,AOS,1163.00,25270.0,
2026-04-18,듀엣 나이트 어비스,iOS,1703.00,45614.0,
2026-04-18,명일방주: 엔드필드,AOS,446086.00,137672.0,
2026-04-18,명일방주: 엔드필드,iOS,1206788.00,179424.0,
2026-04-18,블루 아카이브,AOS,23326.00,197341.0,
2026-04-18,블루 아카이브,iOS,16232.00,130245.0,
2026-04-18,스타 세이비어,AOS,30102.00,61913.0,
2026-04-18,스타 세이비어,iOS,23712.00,,
2026-04-18,스텔라소라,AOS,24930.00,11834.0,
2026-04-18,스텔라소라,iOS,18225.00,28560.0,
2026-04-18,승리의여신: 니케,AOS,108576.00,272659.0,
2026-04-18,승리의여신: 니케,iOS,88399.00,252083.0,
2026-04-18,카오스 제로 나이트메어,AOS,24350.00,63961.0,
2026-04-18,카오스 제로 나이트메어,iOS,17658.00,42672.0,
2026-04-19,듀엣 나이트 어비스,AOS,987.00,24569.0,
2026-04-19,듀엣 나이트 어비스,iOS,1374.00,45938.0,
2026-04-19,명일방주: 엔드필드,AOS,485420.00,128268.0,
2026-04-19,명일방주: 엔드필드,iOS,694705.00,180133.0,
2026-04-19,블루 아카이브,AOS,33999.00,224180.0,
2026-04-19,블루 아카이브,iOS,15200.00,150963.0,
2026-04-19,스타 세이비어,AOS,26903.00,59267.0,
2026-04-19,스타 세이비어,iOS,14648.00,,
2026-04-19,스텔라소라,AOS,22573.00,12266.0,
2026-04-19,스텔라소라,iOS,13108.00,27854.0,
2026-04-19,승리의여신: 니케,AOS,95902.00,281974.0,
2026-04-19,승리의여신: 니케,iOS,91772.00,254513.0,
2026-04-19,카오스 제로 나이트메어,AOS,22303.00,67129.0,
2026-04-19,카오스 제로 나이트메어,iOS,17105.00,46926.0,
2026-04-20,듀엣 나이트 어비스,AOS,817.00,24432.0,
2026-04-20,듀엣 나이트 어비스,iOS,1115.00,37021.0,
2026-04-20,명일방주: 엔드필드,AOS,464260.00,102327.0,
2026-04-20,명일방주: 엔드필드,iOS,442506.00,127700.0,
2026-04-20,블루 아카이브,AOS,72424.00,240204.0,
2026-04-20,블루 아카이브,iOS,22029.00,153784.0,
2026-04-20,스타 세이비어,AOS,22071.00,48346.0,
2026-04-20,스타 세이비어,iOS,10212.00,,
2026-04-20,스텔라소라,AOS,22659.00,12431.0,
2026-04-20,스텔라소라,iOS,10193.00,27521.0,
2026-04-20,승리의여신: 니케,AOS,101717.00,276317.0,
2026-04-20,승리의여신: 니케,iOS,88803.00,249695.0,
2026-04-20,카오스 제로 나이트메어,AOS,19665.00,67884.0,
2026-04-20,카오스 제로 나이트메어,iOS,17340.00,47008.0,
2026-04-21,듀엣 나이트 어비스,AOS,1345.00,24491.0,
2026-04-21,듀엣 나이트 어비스,iOS,1363.00,41517.0,
2026-04-21,명일방주: 엔드필드,AOS,355289.00,98157.0,
2026-04-21,명일방주: 엔드필드,iOS,318228.00,107320.0,
2026-04-21,블루 아카이브,AOS,69546.00,282392.0,
2026-04-21,블루 아카이브,iOS,163166.00,182571.0,
2026-04-21,스타 세이비어,AOS,13863.00,42215.0,
2026-04-21,스타 세이비어,iOS,7693.00,,
2026-04-21,스텔라소라,AOS,15806.00,12363.0,
2026-04-21,스텔라소라,iOS,7808.00,28426.0,
2026-04-21,승리의여신: 니케,AOS,298668.00,288741.0,
2026-04-21,승리의여신: 니케,iOS,86419.00,245262.0,
2026-04-21,카오스 제로 나이트메어,AOS,19390.00,65691.0,
2026-04-21,카오스 제로 나이트메어,iOS,11881.00,44895.0,
2026-04-22,듀엣 나이트 어비스,AOS,1071.00,24366.0,
2026-04-22,듀엣 나이트 어비스,iOS,2417.00,42077.0,
2026-04-22,명일방주: 엔드필드,AOS,112237.00,91909.0,
2026-04-22,명일방주: 엔드필드,iOS,228273.00,98069.0,
2026-04-22,블루 아카이브,AOS,90548.00,269064.0,
2026-04-22,블루 아카이브,iOS,265745.00,171126.0,
2026-04-22,스타 세이비어,AOS,9056.00,40668.0,
2026-04-22,스타 세이비어,iOS,6872.00,,
2026-04-22,스텔라소라,AOS,8966.00,12372.0,
2026-04-22,스텔라소라,iOS,5676.00,29778.0,
2026-04-22,승리의여신: 니케,AOS,857907.00,328490.0,
2026-04-22,승리의여신: 니케,iOS,271833.00,292198.0,
2026-04-22,카오스 제로 나이트메어,AOS,17684.00,66448.0,
2026-04-22,카오스 제로 나이트메어,iOS,11806.00,45290.0,
2026-04-23,듀엣 나이트 어비스,AOS,1329.00,24490.0,
2026-04-23,듀엣 나이트 어비스,iOS,2468.00,41166.0,
2026-04-23,명일방주: 엔드필드,AOS,130180.00,106877.0,
2026-04-23,명일방주: 엔드필드,iOS,146366.00,91024.0,
2026-04-23,블루 아카이브,AOS,96978.00,245875.0,
2026-04-23,블루 아카이브,iOS,128813.00,153673.0,
2026-04-23,스타 세이비어,AOS,9827.00,41578.0,
2026-04-23,스타 세이비어,iOS,5657.00,,
2026-04-23,스텔라소라,AOS,9726.00,12300.0,
2026-04-23,스텔라소라,iOS,5183.00,30563.0,
2026-04-23,승리의여신: 니케,AOS,1012026.00,370163.0,
2026-04-23,승리의여신: 니케,iOS,1050592.00,334038.0,
2026-04-23,카오스 제로 나이트메어,AOS,18754.00,70180.0,
2026-04-23,카오스 제로 나이트메어,iOS,12103.00,46423.0,
2026-04-24,듀엣 나이트 어비스,AOS,1300.00,24968.0,
2026-04-24,듀엣 나이트 어비스,iOS,2608.00,41379.0,
2026-04-24,명일방주: 엔드필드,AOS,135412.00,133967.0,
2026-04-24,명일방주: 엔드필드,iOS,148309.00,123371.0,
2026-04-24,블루 아카이브,AOS,95930.00,240640.0,
2026-04-24,블루 아카이브,iOS,89054.00,148474.0,
2026-04-24,스타 세이비어,AOS,10022.00,47484.0,
2026-04-24,스타 세이비어,iOS,7026.00,,
2026-04-24,스텔라소라,AOS,10147.00,11515.0,
2026-04-24,스텔라소라,iOS,6285.00,33228.0,
2026-04-24,승리의여신: 니케,AOS,1142632.00,382349.0,
2026-04-24,승리의여신: 니케,iOS,732752.00,339015.0,
2026-04-24,카오스 제로 나이트메어,AOS,19596.00,70559.0,
2026-04-24,카오스 제로 나이트메어,iOS,11405.00,46749.0,
